0 A 11760.0 1 6 01/03/08 F 8898 01/03/08 F 
1 A 4704.0 3 6 01/03/08 B 8898 01/03/08 B 
2 A 980.0 9 6 01/03/08 E 8898 01/03/08 E 
3 A 4704.0 1 6 02/03/08 B 8898 02/03/08 B 
4 A 980.0 9 6 02/03/08 E 8898 02/03/08 E 
5 A 4704.0 1 6 03/03/08 B 8898 03/03/08 B 
6 A 980.0 9 6 03/03/08 E 8898 03/03/08 E 
7 A 2423.8 8 6 03/03/08 E 8898 03/03/08 F 
8 A 1478.8 6 6 03/03/08 E 8898 03/03/08 B 
9 A 3659.2 5 11 01/03/08 B 1006 01/03/08 E 
10 A 3685.5 1 11 01/03/08 B 1468 01/03/08 E 
11 A 892.5 11 11 01/03/08 E 1468 01/03/08 E 
12 A 901.2 11 11 01/03/08 E 2414 01/03/08 E 
13 A 892.5 11 11 02/03/08 E 1468 02/03/08 E 
14 A 901.2 7 11 02/03/08 E 2414 02/03/08 E 
15 A 1533.0 1 11 02/03/08 E 2414 02/03/08 B 
16 A 918.7 22 11 02/03/08 E 2426 02/03/08 E 
17 A 945.0 5 11 02/03/08 E 2838 02/03/08 E 
18 A 9576.0 1 11 03/03/08 F 1468 03/03/08 B 
19 A 4284.0 4 11 03/03/08 B 1468 03/03/08 B 
20 A 892.5 8 11 03/03/08 E 1468 03/03/08 E 
21 A 901.2 13 11 03/03/08 E 2414 03/03/08 E 
22 A 4914.0 3 18 01/03/08 B 9490 01/03/08 B 
23 A 1023.7 27 18 01/03/08 E 9490 01/03/08 E 
24 A 5922.0 7 18 02/03/08 B 9490 02/03/08 F 
25 A 4382.0 4 18 02/03/08 B 9490 02/03/08 E 
26 A 1023.7 31 18 02/03/08 E 9490 02/03/08 E 
27 A 4914.0 3 18 03/03/08 B 9490 03/03/08 B 
28 A 1023.7 16 18 03/03/08 E 9490 03/03/08 E 
29 A 1555.8 6 18 03/03/08 E 9490 03/03/08 B 
30 A 4536.0 9 23 01/03/08 B 1000 02/03/08 B 
31 A 3704.7 15 23 01/03/08 B 1000 02/03/08 E 
32 A 3748.5 5 23 01/03/08 B 1024 02/03/08 E 
33 A 4368.0 3 23 01/03/08 B 1048 02/03/08 B 
34 A 3669.7 9 23 01/03/08 B 1048 02/03/08 E 
35 A 3634.7 2 23 01/03/08 B 1102 02/03/08 E 
36 A 875.0 5 23 01/03/08 E 1102 02/03/08 E 
37 A 892.5 9 23 01/03/08 E 1114 02/03/08 E 
38 A 910.0 9 23 01/03/08 E 1126 02/03/08 E 
39 A 936.2 20 23 01/03/08 E 1138 02/03/08 E 
40 A 866.3 8 23 01/03/08 E 1140 02/03/08 E 
41 A 1398.3 6 23 01/03/08 E 1140 02/03/08 B 
42 A 910.0 5 23 01/03/08 E 1148 02/03/08 E 
43 A 1608.3 4 23 01/03/08 E 1148 02/03/08 B 
44 A 875.0 2 23 01/03/08 E 1170 02/03/08 E 
45 A 945.0 4 23 01/03/08 E 1204 02/03/08 E 
46 A 910.0 3 23 01/03/08 E 1228 02/03/08 E 
47 A 1608.3 3 23 01/03/08 E 1228 02/03/08 B 
48 A 866.3 3 23 01/03/08 E 1240 02/03/08 E 
49 A 1398.3 1 23 01/03/08 E 1240 02/03/08 B 
50 A 857.5 1 23 01/03/08 E 1306 02/03/08 E 
51 A 945.0 7 23 02/03/08 E 1000 03/03/08 E 
52 A 1776.3 3 23 02/03/08 E 1000 03/03/08 B 
53 A 988.7 5 23 02/03/08 E 1024 03/03/08 E 
54 A 5586.0 1 33 02/03/08 B 1048 03/03/08 B 
55 A 1163.8 16 33 02/03/08 E 1048 03/03/08 E 
56 A 1251.3 34 36 01/03/08 E 9300 01/03/08 E 
57 A 6825.0 1 36 02/03/08 B 9300 02/03/08 F 
58 A 5573.8 5 36 02/03/08 B 9300 02/03/08 E 
59 A 1251.3 10 36 02/03/08 E 9300 02/03/08 E 
60 A 1347.5 29 36 02/03/08 E 9302 02/03/08 E 
61 A 2145.5 6 36 02/03/08 E 9302 02/03/08 B 
62 A 1225.0 37 36 02/03/08 E 9308 02/03/08 E 
63 A 1233.8 14 36 02/03/08 E 9310 02/03/08 E 
64 A 6006.0 2 36 03/03/08 B 9300 03/03/08 B 
65 A 1251.3 7 36 03/03/08 E 9300 03/03/08 E 
66 A 6448.8 7 62 01/03/08 B 9110 01/03/08 E 
67 A 1793.7 16 62 01/03/08 E 9110 01/03/08 E 
68 A 6448.8 7 62 02/03/08 B 9110 02/03/08 E 
69 A 1793.7 15 62 02/03/08 E 9110 02/03/08 E 
70 A 6448.8 4 62 03/03/08 B 9110 03/03/08 E 
71 A 1793.7 16 62 03/03/08 E 9110 03/03/08 E 
72 A 1268.8 9 69 01/03/08 E 1018 01/03/08 E 
73 A 1834.0 8 69 01/03/08 E 1018 01/03/08 B 
74 A 1242.5 4 69 01/03/08 E 1042 01/03/08 E 
75 A 1417.5 11 69 01/03/08 E 1088 01/03/08 E 
76 A 1286.3 4 69 01/03/08 E 1122 01/03/08 E 
77 A 5524.8 1 69 02/03/08 B 1018 02/03/08 E 
78 A 1268.8 6 69 02/03/08 E 1018 02/03/08 E 
79 A 1268.8 7 69 03/03/08 E 1018 03/03/08 E 
80 A 1242.5 2 69 03/03/08 E 1042 03/03/08 E 
81 A 1708.0 1 69 03/03/08 E 1042 03/03/08 B 
82 A 1417.5 12 69 03/03/08 E 1088 03/03/08 E 
83 A 1347.5 2 69 03/03/08 E 1094 03/03/08 E 
84 A 2212.0 1 69 03/03/08 E 1094 03/03/08 B 
85 A 1286.3 14 69 03/03/08 E 1122 03/03/08 E 
86 A 1918.0 4 69 03/03/08 E 1122 03/03/08 B 
87 A 6132.0 1 72 01/03/08 B 1122 01/03/08 B 
88 A 5500.3 4 72 01/03/08 B 1122 01/03/08 E 
89 A 5456.5 5 72 01/03/08 B 1242 01/03/08 E 
90 A 1233.8 15 72 01/03/08 E 1242 01/03/08 E 
91 A 1347.5 3 72 01/03/08 E 1246 01/03/08 E 
92 A 2245.3 4 72 01/03/08 E 1246 01/03/08 B 
93 A 1312.5 5 72 01/03/08 E 1250 01/03/08 E 
94 A 13483.8 5 72 02/03/08 F 1018 02/03/08 E 
95 A 5482.8 1 72 02/03/08 B 1018 02/03/08 E 
96 A 5456.5 10 72 02/03/08 B 1042 02/03/08 E 
97 A 1233.8 6 72 02/03/08 E 1042 02/03/08 E 
98 A 1408.8 14 72 02/03/08 E 1088 02/03/08 E 
99 A 1338.8 11 72 02/03/08 E 1094 02/03/08 E 
100 A 6468.0 1 72 03/03/08 B 1246 03/03/08 B 
101 A 5570.3 4 72 03/03/08 B 1246 03/03/08 E 
102 A 1347.5 4 72 03/03/08 E 1246 03/03/08 E 
103 A 1312.5 13 72 03/03/08 E 1250 03/03/08 E 
104 A 6132.0 8 83 01/03/08 B 1306 02/03/08 B 
105 A 5633.3 7 83 01/03/08 B 1306 02/03/08 E 
106 A 1277.5 6 83 01/03/08 E 1306 02/03/08 E 
107 A 1295.0 14 83 01/03/08 E 1318 02/03/08 E 
108 A 5764.5 2 83 02/03/08 B 1024 03/03/08 E 
109 A 1408.8 1 83 02/03/08 E 1024 03/03/08 E 
110 A 1330.0 7 83 02/03/08 E 1048 03/03/08 E 
111 A 2028.2 4 83 02/03/08 E 1048 03/03/08 B 
112 A 1295.0 4 83 02/03/08 E 1102 03/03/08 E 
113 A 6490.8 4 275 01/03/08 B 2202 01/03/08 E 
114 A 7392.0 1 275 01/03/08 B 2300 01/03/08 B 
115 A 1540.0 15 275 01/03/08 E 2300 01/03/08 E 
116 A 2371.3 4 275 01/03/08 E 2300 01/03/08 B 
117 A 1496.3 1 275 01/03/08 E 2328 01/03/08 E 
118 A 1548.8 2 275 02/03/08 E 1094 02/03/08 E 
119 A 2413.3 6 275 02/03/08 E 1094 02/03/08 B 
120 A 1443.8 1 275 02/03/08 E 1242 02/03/08 E 
