0 A 2525.3 1 145 01/03/08 B 586 01/03/08 E 
1 A 630.0 20 145 01/03/08 E 586 01/03/08 E 
2 A 647.5 14 145 01/03/08 E 598 01/03/08 E 
3 A 1212.8 3 145 01/03/08 E 598 01/03/08 B 
4 A 665.0 19 145 01/03/08 E 702 01/03/08 E 
5 A 2525.3 14 145 02/03/08 B 586 02/03/08 E 
6 A 630.0 3 145 02/03/08 E 586 02/03/08 E 
7 A 647.5 7 145 02/03/08 E 598 02/03/08 E 
8 A 1212.8 3 145 02/03/08 E 598 02/03/08 B 
9 A 665.0 9 145 02/03/08 E 702 02/03/08 E 
10 A 1296.8 2 145 02/03/08 E 702 02/03/08 B 
11 A 621.3 9 145 02/03/08 E 822 02/03/08 E 
12 A 708.8 5 149 01/03/08 E 1180 01/03/08 E 
13 A 3402.0 3 149 02/03/08 B 1180 02/03/08 B 
14 A 2570.8 4 149 02/03/08 B 1180 02/03/08 E 
15 A 708.8 10 149 02/03/08 E 1180 02/03/08 E 
16 A 752.5 8 149 02/03/08 E 1204 02/03/08 E 
17 A 1750.0 1 149 02/03/08 E 1204 02/03/08 B 
18 A 673.8 24 149 02/03/08 E 1228 02/03/08 E 
19 A 1181.3 2 580 01/03/08 B 2811 01/03/08 E 
20 A 350.0 2 580 01/03/08 E 2811 01/03/08 E 
21 A 402.5 7 580 01/03/08 E 5470 01/03/08 E 
22 A 350.0 9 580 02/03/08 E 2811 02/03/08 E 
23 A 1505.0 1 581 01/03/08 B 148 01/03/08 E 
24 A 673.8 8 581 01/03/08 E 148 01/03/08 E 
25 A 481.2 7 581 02/03/08 E 864 02/03/08 E 
26 A 481.2 16 587 01/03/08 E 1170 01/03/08 E 
27 A 1811.2 5 587 01/03/08 E 1170 01/03/08 B 
28 A 481.2 12 587 01/03/08 E 1370 01/03/08 E 
29 A 481.2 6 587 02/03/08 E 1170 02/03/08 E 
30 A 2352.0 3 599 01/03/08 B 1370 01/03/08 B 
31 A 490.0 10 599 01/03/08 E 1370 01/03/08 E 
32 A 4340.0 8 599 01/03/08 E 1370 01/03/08 F 
33 A 1820.0 6 599 01/03/08 E 1370 01/03/08 B 
34 A 525.0 19 599 01/03/08 E 1524 01/03/08 E 
35 A 1022.0 2 599 02/03/08 B 1170 02/03/08 E 
36 A 490.0 20 599 02/03/08 E 1170 02/03/08 E 
37 A 1513.8 3 604 01/03/08 B 2901 01/03/08 E 
38 A 1487.5 1 604 01/03/08 B 2911 01/03/08 E 
39 A 490.0 5 604 01/03/08 E 2911 01/03/08 E 
40 A 1513.8 3 604 02/03/08 B 2901 02/03/08 E 
41 A 516.3 4 604 02/03/08 E 2901 02/03/08 E 
42 A 490.0 7 604 02/03/08 E 2911 02/03/08 E 
43 A 525.0 16 605 01/03/08 E 864 01/03/08 E 
44 A 525.0 6 605 02/03/08 E 864 02/03/08 E 
45 A 3412.5 4 605 02/03/08 E 864 02/03/08 F 
46 A 1522.5 7 605 02/03/08 E 864 02/03/08 B 
47 A 586.3 9 605 02/03/08 E 1476 02/03/08 E 
48 A 306.3 5 628 01/03/08 E 2783 01/03/08 E 
49 A 306.3 2 628 02/03/08 E 2783 02/03/08 E 
50 A 656.3 30 629 01/03/08 E 148 01/03/08 E 
51 A 2646.0 2 629 02/03/08 B 1370 02/03/08 B 
52 A 551.3 10 629 02/03/08 E 1370 02/03/08 E 
53 A 964.2 10 694 01/03/08 B 5127 01/03/08 E 
54 A 332.5 5 694 01/03/08 E 5127 01/03/08 E 
55 A 796.3 1 694 01/03/08 E 9341 01/03/08 B 
56 A 288.8 2 694 01/03/08 E 9451 01/03/08 E 
57 A 323.8 8 694 01/03/08 E 9471 01/03/08 E 
58 A 332.5 2 694 02/03/08 E 5127 02/03/08 E 
59 A 297.5 2 694 02/03/08 E 9341 02/03/08 E 
60 A 796.3 4 694 02/03/08 E 9341 02/03/08 B 
61 A 288.8 4 694 02/03/08 E 9451 02/03/08 E 
62 A 2436.0 1 695 02/03/08 B 1370 02/03/08 B 
63 A 507.5 5 695 02/03/08 E 1370 02/03/08 E 
64 A 1267.0 10 703 01/03/08 B 1524 01/03/08 E 
65 A 568.8 11 703 01/03/08 E 1524 01/03/08 E 
66 A 1232.0 3 703 02/03/08 B 1170 02/03/08 E 
67 A 533.8 15 703 02/03/08 E 1170 02/03/08 E 
68 A 647.5 3 707 01/03/08 E 148 01/03/08 E 
69 A 673.8 10 719 01/03/08 E 148 01/03/08 E 
70 A 2604.0 2 719 02/03/08 B 1476 02/03/08 B 
71 A 542.5 9 719 02/03/08 E 1476 02/03/08 E 
72 A 1772.8 2 719 02/03/08 E 1476 02/03/08 B 
73 A 603.8 8 719 02/03/08 E 1824 02/03/08 E 
74 A 847.0 5 720 01/03/08 B 7829 01/03/08 E 
75 A 315.0 9 720 01/03/08 E 7829 01/03/08 E 
76 A 847.0 4 720 02/03/08 B 7829 02/03/08 E 
77 A 315.0 3 720 02/03/08 E 7829 02/03/08 E 
78 A 341.3 1 720 02/03/08 E 7841 02/03/08 E 
79 A 1085.0 9 721 01/03/08 B 148 01/03/08 E 
80 A 586.3 7 721 01/03/08 E 148 01/03/08 E 
81 A 2310.0 1 721 02/03/08 B 1370 02/03/08 B 
82 A 481.2 10 721 02/03/08 E 1370 02/03/08 E 
83 A 323.8 10 728 01/03/08 E 5479 01/03/08 E 
84 A 855.8 2 728 01/03/08 E 5479 01/03/08 B 
85 A 1022.0 3 728 02/03/08 B 5479 02/03/08 E 
86 A 323.8 6 728 02/03/08 E 5479 02/03/08 E 
87 A 656.3 6 729 01/03/08 E 148 01/03/08 E 
88 A 463.7 19 729 01/03/08 E 864 01/03/08 E 
89 A 1461.3 11 729 01/03/08 E 864 01/03/08 B 
90 A 525.0 8 729 01/03/08 E 1476 01/03/08 E 
91 A 612.5 7 729 02/03/08 E 1724 02/03/08 E 
92 A 2436.0 1 751 01/03/08 B 1824 01/03/08 B 
93 A 5208.0 1 751 01/03/08 B 1824 01/03/08 F 
94 A 507.5 11 751 01/03/08 E 1824 01/03/08 E 
95 A 446.3 10 751 01/03/08 E 2076 01/03/08 E 
96 A 472.5 11 751 02/03/08 E 1370 02/03/08 E 
97 A 1802.5 2 751 02/03/08 E 1370 02/03/08 B 
98 A 507.5 10 751 02/03/08 E 1824 02/03/08 E 
99 A 402.5 7 784 01/03/08 E 2829 01/03/08 E 
100 A 1100.8 2 784 01/03/08 E 2829 01/03/08 B 
101 A 402.5 2 784 02/03/08 E 2829 02/03/08 E 
102 A 551.3 5 785 01/03/08 E 1476 01/03/08 E 
103 A 638.8 6 785 02/03/08 E 1724 02/03/08 E 
104 A 315.0 2 820 01/03/08 E 7829 01/03/08 E 
105 A 341.3 3 820 01/03/08 E 7841 01/03/08 E 
106 A 341.3 6 820 02/03/08 E 7841 02/03/08 E 
107 A 332.5 2 820 02/03/08 E 7881 02/03/08 E 
108 A 1064.0 1 820 02/03/08 E 7881 02/03/08 B 
109 A 542.5 19 821 01/03/08 E 1624 01/03/08 E 
110 A 5066.3 5 821 01/03/08 E 1624 01/03/08 F 
111 A 2105.3 1 821 01/03/08 E 1624 01/03/08 B 
112 A 542.5 3 821 02/03/08 E 1624 02/03/08 E 
113 A 2105.3 1 821 02/03/08 E 1624 02/03/08 B 
114 A 516.3 24 821 02/03/08 E 1824 02/03/08 E 
115 A 507.5 11 823 01/03/08 E 1524 01/03/08 E 
116 A 2096.5 6 823 01/03/08 E 1624 01/03/08 B 
117 A 446.3 24 823 01/03/08 E 1776 01/03/08 E 
118 A 938.0 3 823 02/03/08 B 1170 02/03/08 E 
119 A 472.5 15 823 02/03/08 E 1170 02/03/08 E 
120 A 446.3 14 851 01/03/08 E 1476 01/03/08 E 
121 A 2562.0 1 851 02/03/08 B 1724 02/03/08 B 
122 A 999.2 1 851 02/03/08 B 1724 02/03/08 E 
123 A 533.8 2 851 02/03/08 E 1724 02/03/08 E 
124 A 402.5 8 880 01/03/08 E 5470 01/03/08 E 
125 A 402.5 3 880 02/03/08 E 5470 02/03/08 E 
126 A 1100.8 1 880 02/03/08 E 5470 02/03/08 B 
127 A 542.5 12 881 01/03/08 E 1476 01/03/08 E 
128 A 630.0 16 881 02/03/08 E 1724 02/03/08 E 
129 A 568.8 7 881 02/03/08 E 1970 02/03/08 E 
130 A 455.0 20 887 01/03/08 E 1476 01/03/08 E 
131 A 4016.2 13 887 01/03/08 E 1476 01/03/08 F 
132 A 455.0 3 887 01/03/08 E 2076 01/03/08 E 
133 A 516.3 12 887 02/03/08 E 1824 02/03/08 E 
134 A 463.7 12 899 01/03/08 E 2076 01/03/08 E 
135 A 2520.0 3 899 02/03/08 B 1824 02/03/08 B 
136 A 525.0 2 899 02/03/08 E 1824 02/03/08 E 
137 A 341.3 3 920 01/03/08 E 7841 01/03/08 E 
138 A 1106.0 3 920 01/03/08 E 7841 01/03/08 B 
139 A 358.8 6 920 01/03/08 E 7853 01/03/08 E 
