4344 07/01/06 CRJ100#1 
4343 07/01/06 CRJ100#1 
4502 07/01/06 CRJ100#1 
4501 07/01/06 CRJ100#1 
4352 07/01/06 CRJ100#1 
4347 07/01/06 CRJ100#1 
4358 07/01/06 CRJ100#1 
4334 07/01/06 ERJ145#1 
4333 07/01/06 ERJ145#1 
4336 07/01/06 ERJ145#1 
4337 07/01/06 ERJ145#1 
4224 07/01/06 A320#1 
4225 07/01/06 A320#1 
4228 07/01/06 A320#1 
4239 07/01/06 A320#1 
4238 07/01/06 A320#1 
4237 07/01/06 A320#1 
1364 07/01/06 A320#2 
1363 07/01/06 A320#2 
4435 07/01/06 A320#2 
4436 07/01/06 A320#2
4600 07/01/06 A319#1 
4599 07/01/06 A319#1 
4602 07/01/06 A319#1 
4601 07/01/06 A319#1 
4596 07/01/06 A319#1 
4595 07/01/06 A319#1 
1374 07/01/06 A320#3 
1379 07/01/06 A320#3 
1378 07/01/06 A320#3 
1375 07/01/06 A320#3 
1380 07/01/06 A320#3 
1377 07/01/06 A320#3 
2653 07/01/06 ERJ135#1 
2654 07/01/06 ERJ135#1 
2657 07/01/06 ERJ135#1 
2658 07/01/06 ERJ135#1 
2534 07/01/06 F100#1 
2634 07/01/06 F100#1 
2633 07/01/06 F100#1 
2533 07/01/06 F100#1 
2655 07/01/06 F100#1 
2656 07/01/06 F100#1 
4296 07/01/06 A318#1 
4295 07/01/06 A318#1 
4298 07/01/06 A318#1 
4229 07/01/06 A318#1 
4232 07/01/06 A318#1 
4301 07/01/06 A318#1 
4618 07/01/06 A318#2 
4617 07/01/06 A318#2 
4619 07/01/06 A318#2 
4620 07/01/06 A318#2 
4400 07/01/06 CRJ100#2 
4393 07/01/06 CRJ100#2 
4394 07/01/06 CRJ100#2  
4360 07/01/06 ERJ145#2 
4359 07/01/06 ERJ145#2 
4350 07/01/06 ERJ145#2 
4349 07/01/06 ERJ145#2 
2573 07/01/06 BAE300#1 
2574 07/01/06 BAE300#1 
2581 07/01/06 BAE300#1 
2582 07/01/06 BAE300#1 
4314 07/01/06 A319#2 
4315 07/01/06 A319#2 
4320 07/01/06 A319#2 
4317 07/01/06 A319#2 
4322 07/01/06 A319#2 
4319 07/01/06 A319#2 
4324 07/01/06 A319#2 
4321 07/01/06 A319#2 
2543 07/01/06 BAE200#1 
2544 07/01/06 BAE200#1 
152 07/01/06 A320#4 
145 07/01/06 A320#4 
146 07/01/06 A320#4 
147 07/01/06 A320#4 
148 07/01/06 A320#4 
149 07/01/06 A320#4 
150 07/01/06 A320#4 
151 07/01/06 A320#4 
2648 07/01/06 F100#2 
2647 07/01/06 F100#2 
4837 07/01/06 F100#2 
4838 07/01/06 F100#2 
2644 07/01/06 F100#2 
2643 07/01/06 F100#2 
4623 07/01/06 A320#5 
4626 07/01/06 A320#5 
4625 07/01/06 A320#5 
4634 07/01/06 A320#5 
